#node	date	numeric date
NODE_0000946	2020-10-28	2020.825068
EPI1846137	2020-12-28	2020.989071
EPI1845921	2020-12-06	2020.928962
EPI1845945	2020-12-08	2020.934426
EPI1846065	2020-12-22	2020.972678
NODE_0001021	2020-09-23	2020.727793
EPI1881278	2020-10-15	2020.786885
NODE_0001022	2020-10-16	2020.789617
EPI1881336	2020-10-16	2020.789617
EPI1881320	2020-10-16	2020.789617
EPI1881360	2020-10-16	2020.789617
NODE_0000295	2020-10-12	2020.781195
NODE_0000296	2020-10-15	2020.786885
EPI1881304	2020-10-15	2020.786885
EPI1881270	2020-10-15	2020.786885
NODE_0000297	2020-10-13	2020.782922
EPI1881286	2020-10-15	2020.786885
NODE_0000298	2020-10-14	2020.785406
NODE_0000287	2020-10-15	2020.787890
EPI2152153	2020-10-16	2020.789617
NODE_0000289	2020-10-16	2020.789617
EPI1881328	2020-10-16	2020.789617
EPI1858874	2020-11-10	2020.857923
NODE_0000290	2020-10-15	2020.787890
NODE_0000293	2020-10-16	2020.789617
EPI1881344	2020-10-16	2020.789617
EPI1881312	2020-10-16	2020.789617
NODE_0000294	2020-10-16	2020.789617
EPI1881352	2020-10-16	2020.789617
EPI1881368	2020-10-16	2020.789617
NODE_0000974	2020-08-04	2020.590863
NODE_0000981	2020-12-09	2020.937158
EPI1838589	2020-12-09	2020.937158
EPI1838597	2020-12-09	2020.937158
EPI1838581	2020-12-09	2020.937158
EPI1838605	2020-12-09	2020.937158
NODE_0000975	2020-08-29	2020.661017
NODE_0000976	2020-12-22	2020.972678
EPI1847772	2020-12-22	2020.972678
EPI1897162	2020-12-22	2020.972678
NODE_0000977	2020-12-13	2020.948087
EPI1839061	2020-12-13	2020.948087
EPI1839069	2020-12-13	2020.948087
EPI1839053	2020-12-13	2020.948087
EPI1839077	2020-12-13	2020.948087
NODE_0000984	2020-09-11	2020.695565
NODE_0000985	2020-11-23	2020.894503
EPI1839029	2020-12-13	2020.948087
NODE_0000302	2020-12-12	2020.946360
