Name,Date,Region,Strain
EPI_ISL_7622539,2021.9369863013699,Europe,A/Chroicocephalus_ridibundus/Belgium/13464/2020 H13N8
EPI_ISL_3135926,2021.1808219178083,Europe,A/eagle/Hungary/8569/2021_(H5N5) H5N5
EPI_ISL_397765,2016.9890710382513,North America,A/American_wigeon/Oregon/17-000383-2/2016 H5N2
EPI_ISL_378279,2017.9068493150685,North America,A/Ring-necked_Duck/Arizona/D1715902/2017 H5N2
EPI_ISL_1240999,2020.6584699453551,Europe,A/mallard/Novosibirsk_region/3513k/2020 H4N6
EPI_ISL_1665258,2021.109589041096,Europe,A/mute_swan/Austria/21013162_21VIR1085-5/2021 H5N5
EPI_ISL_378273,2018.1397260273973,North America,A/Mallard/Utah/D1802334/2018 H10N3
EPI_ISL_378274,2018.027397260274,North America,A/Northern_Pintail/Arizona/D1800538/2018 H12N2
EPI_ISL_697686,2019.786301369863,Europe,A/duck/Moscow/5743/2019 H1N1
EPI_ISL_400288,2019.6657534246576,Europe,A/Shoveler/Omsk_Region/111/2019 H1N2
EPI_ISL_2234809,2021.0849315068492,Europe,A/yellow-legged_gull/Switzerland/15-0039_21VIR3035/2021 H5N4
EPI_ISL_1273442,2020.6584699453551,Europe,A/mallard/Novosibirsk_region/3449k/2020 H4N6
EPI_ISL_4061166,2020.4071038251366,North America,A/Dunlin/Delaware_Bay/411/2020 H7N9
EPI_ISL_4073172,2020.1420765027322,Asia,A/duck/Bangladesh/44337/2020 H6N1
